,specz_redshift
1648,0.228369996
1649,0.477129996
1650,0.0324900001
1651,0.0312099997
1652,0.102329999
1653,0.47123
1654,0.183919996
1655,0.336369991
1656,0.236259997
1657,0.106310003
1658,0.246309996
1659,0.115450002
1660,0.439399987
1661,0.110160001
1662,0.215169996
1663,0.113580003
1664,0.0455400012
1665,0.460029989
1666,0.187120005
1667,0.218600005
1668,0.410439998
1669,0.20521
1670,0.419580489
1671,0.314249992
1672,0.269140005
1673,0.0713699982
1674,0.0855799988
1675,0.0781999975
1676,0.217470005
1677,0.356579989
1678,0.260589987
1679,0.108060002
1680,0.115319997
1681,0.496800005
1682,0.084420003
1683,0.0823400021
1684,0.115961596
1685,0.0869800001
1686,0.351940006
1687,0.438230008
1688,0.0767199993
1689,0.1944056
1690,0.204219997
1691,0.32743001
1692,0.473500013
1693,0.481519997
1694,0.447490007
1695,0.199900001
1696,0.265150011
1697,0.251700014
1698,0.228799999
1699,0.0766199976
1700,0.106219999
1701,0.101149999
1702,0.282599986
1703,0.424529999
1704,0.326441914
1705,0.461560011
1706,0.150130004
1707,0.0251800008
1708,0.178279996
1709,0.262600005
1710,0.136445805
1711,0.210840002
1712,0.232940003
1713,0.359320015
1714,0.347299993
1715,0.0745799989
1716,0.175040007
1717,0.355879992
1718,0.159740001
1719,0.115910001
1720,0.166069999
1721,0.306620002
1722,0.208269998
1723,0.371589988
1724,0.228349999
1725,0.101219997
1726,0.230340004
1727,0.149350002
1728,0.180329993
1729,0.102750003
1730,0.29361999
1731,0.126519993
1732,0.406679988
1733,0.344269991
1734,0.106710002
1735,0.157749996
1736,0.175980002
1737,0.444649994
1738,0.15614
1739,0.178230003
1740,0.129010007
1741,0.0810199976
1742,0.42137
1743,0.469260007
1744,0.419609994
1745,0.457549989
1746,0.434199989
1747,0.284559995
1748,0.359070003
1749,0.225339994
1750,0.206660002
1751,0.411460012
1752,0.226459995
1753,0.152569994
1754,0.106090002
1755,0.110339999
1756,0.265439987
1757,0.484530002
1758,0.0141799999
1759,0.156269997
1760,0.440299988
1761,0.404339999
1762,0.44532001
1763,0.171210006
1764,0.487300009
1765,0.0800572485
1766,0.186890006
1767,0.160929993
1768,0.164729998
1769,0.43894881
1770,0.0951500013
1771,0.286170006
1772,0.392170012
1773,0.200010002
1774,0.225549996
1775,0.100539997
1776,0.463429987
1777,0.0701799989
1778,0.121349998
1779,0.0875200033
1780,0.208010003
1781,0.36254999
1782,0.466450006
1783,0.275050014
1784,0.271939993
1785,0.101089999
1786,0.0783500001
1787,0.193110004
1788,0.169890001
1789,0.138870001
1790,0.131779999
1791,0.414869994
1792,0.13707
1793,0.086620003
1794,0.484039992
1795,0.10486
1796,0.0533300005
1797,0.0866099969
1798,0.47231999
1799,0.208220005
1800,0.195950001
1801,0.266449988
1802,0.493409991
1803,0.276169986
1804,0.48100999
1805,0.434350014
1806,0.174439996
1807,0.458799988
1808,0.0878000036
1809,0.478269994
1810,0.187260002
1811,0.496910006
1812,0.342579991
1813,0.317479998
1814,0.148310006
1815,0.305070013
1816,0.1171
1817,0.442809999
1818,0.274239987
1819,0.053890001
1820,0.101939999
1821,0.352149993
1822,0.453299999
1823,0.0978199989
1824,0.137089998
1825,0.0813800022
1826,0.118809998
1827,0.350679994
1828,0.438140005
1829,0.472900003
1830,0.201680005
1831,0.407818705
1832,0.468849987
1833,0.0391700007
1834,0.460559994
1835,0.31103
1836,0.142570004
1837,0.456510007
1838,0.134000003
1839,0.312229991
1840,0.263980001
1841,0.105910003
1842,0.422140002
1843,0.216839999
1844,0.268510014
1845,0.145459995
1846,0.349852711
1847,0.189199999
1848,0.483599991
1849,0.176290005
1850,0.141870007
1851,0.191870004
1852,0.459820002
1853,0.135189995
1854,0.48131001
1855,0.126159996
1856,0.208979994
1857,0.231130004
1858,0.311589986
1859,0.308120012
1860,0.1878151
1861,0.465499997
1862,0.0559699982
1863,0.440160006
1864,0.436809987
1865,0.455500007
1866,0.216790006
1867,0.436740011
1868,0.332690001
1869,0.140630007
1870,0.454299986
1871,0.437810004
1872,0.388889998
1873,0.464720011
1874,0.474180013
1875,0.130129993
1876,0.486999989
1877,0.410540015
1878,0.461989999
1879,0.1237
1880,0.0440800004
1881,0.188480005
1882,0.109130003
1883,0.285420001
1884,0.354889989
1885,0.497310013
1886,0.206880003
1887,0.184900001
1888,0.256770015
1889,0.210529998
1890,0.331589997
1891,0.292580009
1892,0.35848999
1893,0.105549999
1894,0.305819988
1895,0.304769993
1896,0.260740012
1897,0.326270014
1898,0.303140014
1899,0.199259996
1900,0.0737999976
1901,0.102430001
1902,0.172209993
1903,0.0789100006
1904,0.455320001
1905,0.377460003
1906,0.285340011
1907,0.411159992
1908,0.132170007
1909,0.179208398
1910,0.362650007
1911,0.0534499995
1912,0.0993499979
1913,0.12094
1914,0.469440013
1915,0.218630001
1916,0.152590007
1917,0.0323799998
1918,0.113499999
1919,0.190860003
1920,0.332700014
1921,0.222629994
1922,0.217789993
1923,0.457720011
1924,0.438080013
1925,0.404700011
1926,0.193949997
1927,0.307249993
1928,0.20149
1929,0.150830001
1930,0.477589995
1931,0.358139992
1932,0.168559998
1933,0.139090002
1934,0.387080014
1935,0.153970003
1936,0.299719989
1937,0.0678599998
1938,0.307150006
1939,0.145649999
1940,0.486400008
1941,0.330240011
1942,0.149910003
1943,0.0779400021
1944,0.353240013
1945,0.139610007
1946,0.425009996
1947,0.491320014
1948,0.0773399994
1949,0.435099989
1950,0.0808200017
1951,0.121090002
1952,0.201450005
1953,0.334360003
1954,0.205750003
1955,0.120930001
1956,0.243269995
1957,0.0959900022
1958,0.234160006
1959,0.0630500019
1960,0.445389986
1961,0.138229996
1962,0.0966399983
1963,0.409579992
1964,0.402049989
1965,0.0646599978
1966,0.452589989
1967,0.144869998
1968,0.35405001
1969,0.161170006
1970,0.30004999
1971,0.342440009
1972,0.21943
1973,0.118390001
1974,0.317570001
1975,0.138479993
1976,0.472530007
1977,0.126220003
1978,0.0854099989
1979,0.211909994
1980,0.374069989
1981,0.205939993
1982,0.225390002
1983,0.312720001
1984,0.253670007
1985,0.230649993
1986,0.159950003
1987,0.471650004
1988,0.436670005
1989,0.310829997
1990,0.4815
1991,0.494870007
1992,0.353469998
1993,0.123850003
1994,0.330350012
1995,0.174720004
1996,0.484640002
1997,0.18682
1998,0.293650001
1999,0.433070004
2000,0.0762600005
2001,0.308600008
2002,0.131740004
2003,0.305869997
2004,0.294090003
2005,0.377299994
2006,0.251839995
2007,0.277630001
2008,0.364800006
2009,0.102480002
2010,0.303200006
2011,0.143800005
2012,0.159459993
2013,0.136340007
2014,0.103289999
2015,0.0790999979
2016,0.112960003
2017,0.0341099985
2018,0.0788500011
2019,0.284909993
2020,0.0821200013
2021,0.352010012
2022,0.187670007
2023,0.456900001
2024,0.31764999
2025,0.177848399
2026,0.460729986
2027,0.487089992
2028,0.0885600001
2029,0.135399997
2030,0.433649987
2031,0.447649986
2032,0.124569997
2033,0.172099993
2034,0.356822908
2035,0.075439997
2036,0.312119991
2037,0.129409999
2038,0.175600007
2039,0.146579996
2040,0.3301
2041,0.114349999
2042,0.255679995
2043,0.167129993
2044,0.356849998
2045,0.344399989
2046,0.420819998
2047,0.106729999
2048,0.295320004
2049,0.179949999
2050,0.405339986
2051,0.272680014
2052,0.161899999
2053,0.222920001
2054,0.0212999992
2055,0.0526000001
2056,0.0905399993
2057,0.0921500027
2058,0.43118
2059,0.234789997
2060,0.392329991
2061,0.242489994
2062,0.0575900003
2063,0.459369987
2064,0.197960004
2065,0.153160006
2066,0.404769987
2067,0.263300002
2068,0.142389998
2069,0.39794001
2070,0.480190009
2071,0.122790001
2072,0.0201500002
2073,0.20081
2074,0.490700006
2075,0.171529993
2076,0.262950003
2077,0.285050005
2078,0.108240001
2079,0.142849997
2080,0.286760002
2081,0.118761197
2082,0.370039999
2083,0.169279993
2084,0.339780003
2085,0.490669996
2086,0.210519999
2087,0.244430006
2088,0.0972599983
2089,0.0436699986
2090,0.114990003
2091,0.104910001
2092,0.381520003
2093,0.0388699993
2094,0.222110003
2095,0.140029997
2096,0.0812299997
2097,0.163000003
2098,0.157649994
2099,0.247020006
2100,0.169499993
2101,0.312949985
2102,0.275979996
2103,0.304760009
2104,0.468795598
2105,0.159639999
2106,0.207096502
2107,0.107529998
2108,0.242410004
2109,0.364160001
2110,0.159189999
2111,0.243029997
2112,0.485359997
2113,0.455040008
2114,0.152229995
2115,0.173350006
2116,0.263590008
2117,0.269849986
2118,0.174740002
2119,0.329360008
2120,0.481620014
2121,0.0550700016
2122,0.0439900011
2123,0.119199999
2124,0.180490002
2125,0.145290002
2126,0.408560008
2127,0.461400002
2128,0.266550004
2129,0.171849996
2130,0.463230014
2131,0.146160007
2132,0.0703599975
2133,0.116080001
2134,0.25158
2135,0.137999997
2136,0.101779997
2137,0.131490007
2138,0.05277
2139,0.441879988
2140,0.25218001
2141,0.0585899986
2142,0.150350004
2143,0.163530007
2144,0.493339986
2145,0.0484200008
2146,0.1197
2147,0.467599988
2148,0.399690002
2149,0.172330007
2150,0.367330015
2151,0.401780009
2152,0.143600002
2153,0.188099995
2154,0.0943600014
2155,0.324600011
2156,0.0313800015
2157,0.334800005
2158,0.22225
2159,0.303279996
2160,0.441590011
2161,0.0325599983
2162,0.23928
2163,0.352389991
2164,0.427439988
2165,0.120300002
2166,0.444169998
2167,0.324580014
2168,0.388260007
2169,0.171880007
2170,0.0692100003
2171,0.138420001
2172,0.131579995
2173,0.112410001
2174,0.217390001
2175,0.113519996
2176,0.263799995
2177,0.228440002
2178,0.178059995
2179,0.120219998
2180,0.481889993
2181,0.227899998
2182,0.164749995
2183,0.485210001
2184,0.227160007
2185,0.468199998
2186,0.282499999
2187,0.138170004
2188,0.187959999
2189,0.192660004
2190,0.183430001
2191,0.0796499997
2192,0.457850009
2193,0.0320699997
2194,0.317829996
2195,0.111670002
2196,0.253500015
2197,0.227520004
2198,0.366600007
2199,0.262239993
2200,0.449600011
2201,0.150769994
2202,0.479440004
2203,0.117229998
2204,0.239610001
2205,0.384310007
2206,0.168259993
2207,0.143069997
2208,0.0827599987
2209,0.207929999
2210,0.494289994
2211,0.456349999
2212,0.0848700032
2213,0.147530004
2214,0.159649998
2215,0.104570001
2216,0.484239995
2217,0.29824999
2218,0.310779989
2219,0.189950004
2220,0.403510004
2221,0.207379997
2222,0.297219992
2223,0.427740008
2224,0.0723199993
2225,0.264809996
2226,0.4921
2227,0.494700015
2228,0.0238000005
2229,0.147359997
2230,0.170560002
2231,0.145840004
2232,0.466749996
2233,0.284830004
2234,0.269980013
2235,0.346109986
2236,0.0772899985
2237,0.258969992
2238,0.0432099998
2239,0.338209987
2240,0.345090002
2241,0.16313
2242,0.264730006
2243,0.451460004
2244,0.413080007
2245,0.199839994
2246,0.262270004
2247,0.477189988
2248,0.0709699988
2249,0.142590001
2250,0.222460002
2251,0.135879993
2252,0.178929999
2253,0.126479998
2254,0.245499998
2255,0.281819999
2256,0.38815999
2257,0.134780005
2258,0.162459999
2259,0.420480013
2260,0.122560002
2261,0.12331
2262,0.0773800015
2263,0.117959999
2264,0.168239996
2265,0.459199995
2266,0.0864199996
2267,0.108149998
2268,0.362610012
2269,0.11936
2270,0.355807692
2271,0.499009997
2272,0.434029996
2273,0.143572599
2274,0.116860002
2275,0.25150001
2276,0.471450001
2277,0.146929994
2278,0.294310004
2279,0.213009998
2280,0.332219988
2281,0.226539999
2282,0.278829992
2283,0.306459993
2284,0.469300002
2285,0.135839999
2286,0.190750003
2287,0.1866
2288,0.208900005
2289,0.249329999
2290,0.132839993
2291,0.357309997
2292,0.477389991
2293,0.216399997
2294,0.0238700006
2295,0.432370007
2296,0.456800014
2297,0.208810002
2298,0.27553001
2299,0.497489989
2300,0.283410013
2301,0.244639993
2302,0.407810003
2303,0.134269997
2304,0.188559994
2305,0.155389994
2306,0.0480599999
2307,0.0653000027
2308,0.0381200016
2309,0.286069989
2310,0.326799989
2311,0.315200001
2312,0.263960004
2313,0.298897296
2314,0.144710004
2315,0.197860003
2316,0.27463001
2317,0.271679997
2318,0.100879997
2319,0.159500003
2320,0.0942099988
2321,0.138950005
2322,0.0460500009
2323,0.156059995
2324,0.348486871
2325,0.418029994
2326,0.0815199986
2327,0.175400198
2328,0.151519999
2329,0.201130003
2330,0.299800009
2331,0.0996000022
2332,0.406320006
2333,0.279920012
2334,0.0849300027
2335,0.335159987
2336,0.0436200015
2337,0.117909998
2338,0.376210004
2339,0.354649991
2340,0.266490012
2341,0.261400014
2342,0.492260009
2343,0.240940005
2344,0.103200004
2345,0.332320005
2346,0.0310800001
2347,0.158299997
2348,0.189400002
2349,0.197899997
2350,0.207230002
2351,0.314300001
2352,0.352030009
2353,0.150089994
2354,0.307999998
2355,0.421559989
2356,0.493800014
2357,0.325500011
2358,0.195519999
2359,0.101879999
2360,0.164480001
2361,0.316329986
2362,0.137689993
2363,0.173179999
2364,0.0907199979
2365,0.131099999
2366,0.221290007
2367,0.337300003
2368,0.0922999978
2369,0.0317124315
2370,0.326810002
2371,0.164279997
2372,0.105850004
2373,0.160559997
2374,0.215709999
2375,0.478029996
2376,0.394699991
2377,0.255479991
2378,0.478379995
2379,0.0461300015
2380,0.255710006
2381,0.0839900002
2382,0.16381
2383,0.0996199995
2384,0.0164500009
2385,0.259750009
2386,0.440230012
2387,0.253549993
2388,0.255050004
2389,0.180189997
2390,0.463730007
2391,0.343760014
2392,0.327199996
2393,0.404089987
2394,0.0889300033
2395,0.388029993
2396,0.104759999
2397,0.305480003
2398,0.172600001
2399,0.0582100004
2400,0.106140003
2401,0.254150003
2402,0.27869001
2403,0.427540004
2404,0.107040003
2405,0.418419987
2406,0.252050012
2407,0.499040008
2408,0.0843100026
2409,0.121550001
2410,0.246040002
2411,0.146479994
2412,0.278750002
2413,0.166260004
2414,0.173669994
2415,0.459520012
2416,0.456919998
2417,0.133420005
2418,0.407400012
2419,0.356130004
2420,0.257889986
2421,0.0818499997
2422,0.203749999
2423,0.261720002
2424,0.466060013
2425,0.322470009
2426,0.242500007
2427,0.472959995
2428,0.0845599994
2429,0.453878671
2430,0.0931100026
2431,0.318459988
2432,0.379839987
2433,0.138750002
2434,0.471240014
2435,0.130309999
2436,0.0797000006
2437,0.119580001
2438,0.235620007
2439,0.220469996
2440,0.149690002
2441,0.456809998
2442,0.382789999
2443,0.102509998
2444,0.387620002
2445,0.194440007
2446,0.195702702
2447,0.457780004
2448,0.321700007
2449,0.316810012
2450,0.141509995
2451,0.450500011
2452,0.127079993
2453,0.14271
2454,0.280609995
2455,0.494700015
2456,0.121339999
2457,0.0798600018
2458,0.386849999
2459,0.286940008
2460,0.0646212399
2461,0.072010003
2462,0.229179993
2463,0.467900008
2464,0.37887001
2465,0.189140007
2466,0.209399998
2467,0.235839993
2468,0.473439991
2469,0.201059997
2470,0.499264121
2471,0.462704659
2472,0.155699998
2473,0.443210006
2474,0.160290003
2475,0.130129993
2476,0.124200001
2477,0.110529996
2478,0.298400015
2479,0.381669998
2480,0.260630012
2481,0.454879999
2482,0.125029996
2483,0.467070013
2484,0.152740002
2485,0.0949900001
2486,0.484899998
2487,0.157979995
2488,0.138150007
2489,0.490869999
2490,0.146689996
2491,0.340559989
2492,0.288590014
2493,0.343620002
2494,0.165859997
2495,0.15399
2496,0.108819999
2497,0.0813499987
2498,0.479990005
2499,0.3741
2500,0.190339997
2501,0.122160003
2502,0.114229999
2503,0.27809
2504,0.26394999
2505,0.499309987
2506,0.0168600008
2507,0.326420009
2508,0.415569991
2509,0.359589994
2510,0.177719995
2511,0.193759993
2512,0.218370005
2513,0.0182000007
2514,0.323830009
2515,0.0788500011
2516,0.0989499986
2517,0.484259993
2518,0.368669987
2519,0.125619993
2520,0.197620004
2521,0.430779994
2522,0.190610006
2523,0.0584100001
2524,0.184980005
2525,0.444090009
2526,0.157399997
2527,0.24368
2528,0.0857499987
2529,0.118960001
2530,0.260699987
2531,0.0954699963
2532,0.0982899964
2533,0.28154999
2534,0.213310003
2535,0.169919997
2536,0.0918899998
2537,0.478219986
2538,0.144659996
2539,0.193100005
2540,0.334639996
2541,0.137740001
2542,0.133939996
2543,0.474079996
2544,0.276069999
2545,0.271050006
2546,0.329450011
2547,0.492520005
2548,0.484800011
2549,0.280539989
2550,0.445479989
2551,0.351410002
2552,0.133029997
2553,0.375589997
2554,0.188539997
2555,0.495050013
2556,0.450910002
2557,0.266299993
2558,0.458680004
2559,0.26067999
2560,0.306250006
2561,0.49131
2562,0.0872500017
2563,0.467150003
2564,0.493099988
2565,0.0576799996
2566,0.461309999
2567,0.475589991
2568,0.444819987
2569,0.125440001
2570,0.177298397
2571,0.186230004
2572,0.05449
2573,0.154520005
2574,0.135499999
2575,0.46329999
2576,0.0666600019
2577,0.254779994
2578,0.330980003
2579,0.0858599991
2580,0.409200013
2581,0.201030001
2582,0.328179985
2583,0.291489989
2584,0.445309997
2585,0.469260007
2586,0.460860014
2587,0.489560008
2588,0.437059999
2589,0.474319994
2590,0.493050009
2591,0.27474001
2592,0.349929988
2593,0.126670003
2594,0.104719996
2595,0.0787099972
2596,0.244479999
2597,0.173140004
2598,0.105760001
2599,0.434920013
2600,0.206699997
2601,0.290589988
2602,0.0873000026
2603,0.398680001
2604,0.395099998
2605,0.0912600011
2606,0.0708199963
2607,0.474480003
2608,0.091140002
2609,0.296330005
2610,0.479990005
2611,0.143570006
2612,0.0934199989
2613,0.225879997
2614,0.226349995
2615,0.278329998
2616,0.406650007
2617,0.306300014
2618,0.451331586
2619,0.216859996
2620,0.175290003
2621,0.0936100036
2622,0.143580005
2623,0.170870006
2624,0.316900015
2625,0.147310004
2626,0.107160002
2627,0.0855399966
2628,0.466690004
2629,0.320499986
2630,0.176021203
2631,0.464100003
2632,0.280339986
2633,0.35535416
2634,0.472779989
2635,0.465169996
2636,0.197559997
2637,0.0799200013
2638,0.264420003
2639,0.495599985
2640,0.411819994
2641,0.231419995
2642,0.35503
2643,0.3838
2644,0.234630004
2645,0.32190001
2646,0.150010005
2647,0.127000004
2648,0.0476199985
2649,0.416449994
2650,0.107589997
2651,0.200499997
2652,0.171330005
2653,0.0958800018
2654,0.380169988
2655,0.12274
2656,0.223560005
2657,0.12359
2658,0.441399992
2659,0.475650012
2660,0.491699994
2661,0.30298999
2662,0.296160012
2663,0.266710013
2664,0.124669999
2665,0.335940003
2666,0.492610008
2667,0.0391256511
2668,0.133780003
2669,0.135800004
2670,0.479460001
2671,0.278679997
2672,0.0795900002
2673,0.207460001
2674,0.299210012
2675,0.419939995
2676,0.349489987
2677,0.119879998
2678,0.370829999
2679,0.27700001
2680,0.416810006
2681,0.0366199985
2682,0.260199994
2683,0.104520001
2684,0.182549998
2685,0.105980001
2686,0.155579999
2687,0.182319999
2688,0.0800699964
2689,0.458600014
2690,0.178819999
2691,0.102949999
2692,0.225950003
2693,0.377819985
2694,0.421979994
2695,0.408829987
2696,0.335680008
2697,0.257299989
2698,0.209779993
2699,0.284009993
2700,0.246219993
2701,0.201470003
2702,0.11248
2703,0.443280011
2704,0.440732479
2705,0.203649998
2706,0.240390003
2707,0.366780013
2708,0.293179989
2709,0.283910006
2710,0.180500001
2711,0.339100003
2712,0.436509997
2713,0.421570003
2714,0.298970014
2715,0.08715
2716,0.16381
2717,0.262439996
2718,0.255769998
2719,0.336030006
2720,0.163939998
2721,0.499000013
2722,0.166899994
2723,0.296099991
2724,0.183229998
2725,0.302089989
2726,0.132640004
2727,0.175620005
2728,0.187720001
